payment_id,internal_number,payment_date,contract_id,counterpart_id,received_rub,paid_rub,operation_type
2164,714310262,2024-10-31,561,233,50270000.00000001,0.0,Депозит
2165,714045983,2024-10-18,100,273,0.0,261360.0,Оплата поставщику
2166,714011748,2024-10-17,123,273,0.0,851088.1593927895,Оплата поставщику
2167,714711614,2024-10-18,101,275,0.0,129976.704,Оплата поставщику
2168,714741020,2024-10-20,450,64,0.0,69120.0,Оплата поставщику
2169,714904682,2024-11-01,220,75,0.0,26290.000000000004,Оплата поставщику
2170,714409099,2024-11-01,256,130,0.0,630.0,Комиссия банка
2171,714087440,2024-11-01,288,179,0.0,3960.0000000000005,Оплата поставщику
2172,714314945,2024-11-01,561,233,8306.507000000001,0.0,Прочее поступление
2173,714427586,2024-11-01,561,233,24750000.000000004,0.0,Депозит
2174,714207519,2024-10-19,588,251,0.0,1650.0000000000002,Оплата поставщику
2175,714872273,2024-10-19,97,273,0.0,918805.195,Оплата поставщику
2176,714463781,2024-10-19,97,273,0.0,393773.65499999997,Оплата поставщику
2177,714866131,2024-10-18,344,274,0.0,483916.5085388995,Оплата поставщику
2178,714005248,2024-10-19,12,2,38720000.00000001,0.0,Оплата от покупателя
2179,714966035,2024-10-21,406,109,0.0,9225.98,Оплата поставщику
2180,714871497,2024-10-19,401,109,0.0,62717.734460158885,Оплата поставщику
2181,714186472,2024-10-20,400,109,0.0,796056.3490000002,Оплата поставщику
2182,714825578,2024-11-02,256,130,0.0,720.0,Комиссия банка
2183,714794250,2024-10-20,107,136,0.0,636180.4800000001,Оплата поставщику
2184,714826007,2024-11-02,551,175,0.0,2561.504,Уплата налога
2185,714523011,2024-11-02,287,176,0.0,14638.294000000002,Оплата поставщику
2186,714583857,2024-11-02,300,194,0.0,44000.0,Оплата поставщику
2187,714241741,2024-10-20,103,225,0.0,1584000.0,Оплата поставщику
2188,714698255,2024-11-02,501,233,0.0,110000.00000000001,Перечисление подотчетному лицу
2189,714628999,2024-11-02,561,233,0.0,48400000.00000001,Депозит
2190,714978201,2024-10-20,355,273,0.0,69120.0,Оплата поставщику
2191,714452640,2024-10-20,97,273,0.0,1312578.8499999999,Оплата поставщику
2192,714977743,2024-10-22,112,41,0.0,2661481.5573770497,Оплата поставщику
2193,714295931,2024-10-31,482,128,0.0,82388.90000000001,Оплата поставщику
2194,714139665,2024-11-05,256,130,0.0,270.0,Комиссия банка
2195,714085415,2024-11-05,256,130,0.0,10331.919,Комиссия банка
2196,714830297,2024-11-05,256,130,0.0,51659.577,Комиссия банка
2197,714148607,2024-10-22,108,152,0.0,20327482.56,Оплата поставщику
2198,714787010,2024-11-05,299,193,0.0,7648.74,Оплата поставщику
2199,714092115,2024-11-05,561,233,0.0,34540000.0,Депозит
2200,714990003,2024-11-05,561,233,48731.507000000005,0.0,Прочее поступление
2201,714049330,2024-11-05,561,233,48400000.00000001,0.0,Депозит
2202,714850602,2024-10-24,106,38,0.0,133490.0736,Оплата поставщику
2203,714468310,2024-10-21,144,38,0.0,1452.0897600000003,Оплата поставщику
2204,714335030,2024-11-06,256,130,0.0,612.081,Комиссия банка
2205,714173326,2024-11-06,256,130,0.0,720.0,Комиссия банка
2206,714830909,2024-11-06,256,130,0.0,3060.423,Комиссия банка
2207,714130869,2024-10-23,111,174,0.0,5394480.41747152,Оплата поставщику
2208,714386103,2024-10-23,111,174,0.0,8130021.437171327,Оплата поставщику
2209,714489247,2024-10-23,111,174,0.0,4457099.536928886,Оплата поставщику
2210,714675657,2024-11-06,561,233,0.0,16500000.000000002,Депозит
2211,714393979,2024-11-06,561,233,11592.196000000002,0.0,Прочее поступление
2212,714306834,2024-11-06,561,233,34540000.0,0.0,Депозит
2213,714210399,2024-11-06,333,249,0.0,1716.0000000000002,Оплата поставщику
2214,714431577,2024-10-23,354,273,0.0,219775.12811921007,Оплата поставщику
2215,714839760,2024-10-23,123,273,0.0,604895.6356736243,Оплата поставщику
2216,714610749,2024-10-24,97,273,0.0,1968868.275,Оплата поставщику
2217,714358763,2024-10-23,344,274,0.0,494436.85343453515,Оплата поставщику
2218,714533586,2024-10-24,12,2,30752029.000000004,0.0,Оплата от покупателя
2219,714272227,2024-10-25,98,100,0.0,247951.3950804,Оплата поставщику
2220,714892345,2024-10-25,98,100,0.0,17948.2031949,Оплата поставщику
2221,714530223,2024-10-26,407,109,0.0,6989.57999999998,Оплата поставщику
2222,714447847,2024-10-24,401,109,0.0,49424.3627819214,Оплата поставщику
2223,714337128,2024-10-24,401,109,0.0,30520.19868132417,Оплата поставщику
2224,714183540,2024-10-24,240,109,0.0,784289.7150000001,Оплата поставщику
2225,714764217,2024-11-07,256,130,0.0,270.0,Комиссия банка
2226,714074527,2024-11-07,561,233,0.0,15400000.000000002,Депозит
2227,714934142,2024-11-07,561,233,0.0,44880000.0,Депозит
2228,714314192,2024-11-07,561,233,5537.675,0.0,Прочее поступление
2229,714923225,2024-11-07,561,233,16500000.000000002,0.0,Депозит
2230,714702690,2024-10-25,109,275,0.0,218493.97549716,Оплата поставщику
2231,714973116,2024-11-08,256,130,0.0,270.0,Комиссия банка
2232,714078006,2024-11-08,562,233,0.0,2200.0,Перевод на другой счет организации
2233,714514021,2024-11-08,562,233,0.0,22000000.0,Перевод на другой счет организации
2234,714834423,2024-11-08,561,233,0.0,38390000.0,Депозит
2235,714861768,2024-11-08,561,233,5168.493,0.0,Прочее поступление
2236,714875542,2024-11-08,561,233,15062.465,0.0,Прочее поступление
2237,714846410,2024-11-08,561,233,15400000.000000002,0.0,Депозит
2238,714209998,2024-11-08,561,233,44880000.0,0.0,Депозит
2239,714035746,2024-11-08,562,233,2200.0,0.0,Перевод с другого счета
2240,714558769,2024-11-08,562,233,22000000.0,0.0,Перевод с другого счета
2241,714410493,2024-11-08,561,233,0.0,22000000.0,Депозит
2242,714180170,2024-11-08,332,244,0.0,2189.0,Комиссия банка
2243,714048719,2024-10-25,589,251,0.0,1650.0000000000002,Оплата поставщику
2244,714060451,2024-10-26,446,64,0.0,71280.0,Оплата поставщику
2245,714596585,2024-10-28,451,64,0.0,119215.476,Оплата поставщику
2246,714562338,2024-11-09,256,130,0.0,540.0,Комиссия банка
2247,714699573,2024-11-09,256,130,0.0,5530.104,Комиссия банка
2248,714433891,2024-11-09,256,130,0.0,27650.529000000002,Комиссия банка
2249,714855112,2024-11-01,149,156,0.0,12804220.000000002,Оплата поставщику
2250,714080293,2024-11-09,500,233,0.0,36492.03800000001,Перечисление заработной платы работнику
2251,714819246,2024-11-09,500,233,0.0,113329.75500000002,Перечисление заработной платы по ведомостям
2252,714473199,2024-11-09,500,233,0.0,372444.61100000003,Перечисление заработной платы по ведомостям
2253,714790144,2024-11-09,561,233,0.0,23430000.000000004,Депозит
2254,714185392,2024-11-09,561,233,12884.311000000002,0.0,Прочее поступление
2255,714384116,2024-11-09,561,233,38390000.0,0.0,Депозит
2256,714364178,2024-11-09,561,233,8739.731000000002,0.0,Прочее поступление
2257,714606554,2024-11-09,561,233,22000000.0,0.0,Депозит
2258,714136761,2024-11-09,561,233,0.0,22000000.0,Депозит
2259,714574640,2024-10-27,97,273,0.0,5250315.399999999,Оплата поставщику
2260,714235033,2024-10-29,187,38,0.0,263993.27999999997,Оплата поставщику
2261,714927265,2024-11-12,223,78,0.0,21312.5,Оплата поставщику
2262,714093773,2024-11-12,234,102,0.0,2267.1000000000004,Оплата поставщику
2263,714278897,2024-11-12,256,130,0.0,450.0,Комиссия банка
2264,714929133,2024-11-12,256,130,0.0,3216.8880000000004,Комиссия банка
2265,714953644,2024-11-12,256,130,0.0,5221.9980000000005,Комиссия банка
2266,714168439,2024-11-12,256,130,0.0,16084.413,Комиссия банка
2267,714434749,2024-11-12,256,130,0.0,26110.007999999998,Комиссия банка
2268,714044109,2024-10-29,108,152,0.0,16250602.6577664,Оплата поставщику
2269,714886325,2024-10-29,111,174,0.0,248685.54724543705,Оплата поставщику
2270,714245444,2024-11-12,561,233,0.0,8800000.0,Депозит
2271,714992786,2024-11-12,561,233,23590.479000000003,0.0,Прочее поступление
2272,714724512,2024-11-12,561,233,23430000.000000004,0.0,Депозит
2273,714528432,2024-11-12,561,233,26219.182,0.0,Прочее поступление
2274,714762301,2024-11-12,561,233,22000000.0,0.0,Депозит
2275,714580170,2024-11-12,561,233,0.0,21780000.0,Депозит
2276,714217317,2024-11-12,332,244,0.0,3163.7870000000003,Комиссия банка
2277,714834779,2024-10-29,570,250,0.0,550000.0,Уплата налога
2278,714376167,2024-10-29,113,41,0.0,3431474.2781281117,Оплата поставщику
2279,714497676,2024-10-29,115,47,0.0,2793260.2599231144,Оплата поставщику
2280,714845970,2024-10-29,115,47,0.0,6785224.327381037,Оплата поставщику
2281,714054602,2024-11-13,561,233,0.0,8800000.0,Депозит
2282,714892517,2024-11-13,561,233,2953.4230000000002,0.0,Прочее поступление
2283,714844087,2024-11-13,561,233,8800000.0,0.0,Депозит
2284,714963309,2024-11-13,561,233,8771.675000000001,0.0,Прочее поступление
2285,714838649,2024-11-13,561,233,21780000.0,0.0,Депозит
2286,714724618,2024-11-13,561,233,0.0,11770000.000000002,Депозит
2287,714829147,2024-10-31,469,68,0.0,1087543.6,Оплата поставщику
2288,714634507,2024-11-14,287,176,0.0,14638.294000000002,Оплата поставщику
2289,714643121,2024-11-14,561,233,0.0,8800000.0,Депозит
2290,714358073,2024-11-14,561,233,2953.4230000000002,0.0,Прочее поступление
2291,714247089,2024-11-14,561,233,8800000.0,0.0,Депозит
2292,714650599,2024-11-14,561,233,4740.252,0.0,Прочее поступление
2293,714261942,2024-11-14,561,233,11770000.000000002,0.0,Депозит
2294,714112335,2024-11-14,561,233,0.0,6490000.000000001,Депозит
2295,714238988,2024-11-01,96,273,0.0,8337.5008552,Оплата поставщику
2296,714923116,2024-11-01,355,273,0.0,11387.52,Оплата поставщику
2297,714363318,2024-11-01,100,273,0.0,23928.960000000003,Оплата поставщику
2298,714825418,2024-11-01,97,273,0.0,49688.9849456,Оплата поставщику
2299,714496905,2024-11-01,97,273,0.0,49793.9912536,Оплата поставщику
2300,714608384,2024-11-01,97,273,0.0,96612.10373848,Оплата поставщику
2301,714533744,2024-11-01,97,273,0.0,100585.5424332,Оплата поставщику
2302,714285926,2024-11-01,97,273,0.0,105697.24950663999,Оплата поставщику
2303,714431020,2024-10-31,123,273,0.0,330.99889184060726,Оплата поставщику
2304,714957035,2024-10-31,354,273,0.0,60222.381016083906,Оплата поставщику
2305,714872268,2024-10-31,354,273,0.0,61980.58204103759,Оплата поставщику
2306,714951094,2024-11-01,355,273,0.0,90305.28,Оплата поставщику
2307,714554583,2024-11-01,97,273,0.0,109589.8333442,Оплата поставщику
2308,714846487,2024-11-01,97,273,0.0,53841.984426999996,Оплата поставщику
2309,714154196,2024-11-01,97,273,0.0,303938.65837983997,Оплата поставщику
2310,714128950,2024-11-01,97,273,0.0,305135.73029104,Оплата поставщику
2311,714862398,2024-11-01,100,273,0.0,334392.96,Оплата поставщику
2312,714493937,2024-11-01,96,273,0.0,341837.5350632,Оплата поставщику
2313,714841599,2024-11-01,97,273,0.0,330518.90512387996,Оплата поставщику
2314,714513559,2024-11-01,97,273,0.0,220024.9674678,Оплата поставщику
2315,714375792,2024-11-01,97,273,0.0,619505.7153076,Оплата поставщику
2316,714268036,2024-10-31,123,273,0.0,29.03499051233397,Оплата поставщику
2317,714289203,2024-10-31,354,273,0.0,623338.2061059646,Оплата поставщику
2318,714213061,2024-10-31,354,273,0.0,867728.1485745262,Оплата поставщику
2319,714873004,2024-10-31,353,275,0.0,156272.1038270194,Оплата поставщику
2320,714850539,2024-11-02,449,64,0.0,113838.395,Оплата поставщику
2321,714693530,2024-11-15,256,130,0.0,90.0,Комиссия банка
2322,714378669,2024-10-31,118,174,0.0,3157647.785848172,Оплата поставщику
2323,714931235,2024-10-31,118,174,0.0,7367844.833645734,Оплата поставщику
2324,714974433,2024-11-15,287,176,0.0,505.86800000000005,Оплата поставщику
2325,714222906,2024-11-15,317,220,0.0,1861.2,Оплата поставщику
2326,714884809,2024-11-15,561,233,0.0,6600000.000000001,Депозит
2327,714287403,2024-11-15,561,233,2953.4230000000002,0.0,Прочее поступление
2328,714872507,2024-11-15,561,233,8800000.0,0.0,Депозит
2329,714851661,2024-11-15,561,233,2578.224,0.0,Прочее поступление
2330,714820485,2024-11-15,561,233,6490000.000000001,0.0,Депозит
2331,714884293,2024-11-01,123,273,0.0,802926.8527969641,Оплата поставщику
2332,714741522,2024-11-01,126,41,0.0,935856.6213076668,Оплата поставщику
2333,714850156,2024-11-16,256,130,0.0,90.0,Комиссия банка
2334,714098551,2024-11-16,256,130,0.0,360.0,Комиссия банка
2335,714178450,2024-11-02,397,142,0.0,20790.0,Оплата поставщику
2336,714775995,2024-11-16,300,194,0.0,33000.0,Оплата поставщику
2337,714617245,2024-11-16,308,206,0.0,110.00000000000001,Оплата поставщику
2338,714408211,2024-11-16,501,233,0.0,10459.79,Перечисление подотчетному лицу
2339,714984649,2024-11-16,501,233,0.0,173684.83,Перечисление подотчетному лицу
2340,714558399,2024-11-16,561,233,0.0,5500000.0,Депозит
2341,714817554,2024-11-16,561,233,2215.07,0.0,Прочее поступление
2342,714829356,2024-11-16,562,233,198000.00000000003,0.0,Перевод с другого счета
2343,714197991,2024-11-16,561,233,6600000.000000001,0.0,Депозит
2344,714838196,2024-11-16,562,233,0.0,198000.00000000003,Перевод на другой счет организации
2345,714780147,2024-11-02,353,275,0.0,76817.40114479444,Оплата поставщику
2346,714267698,2024-11-04,100,273,0.0,2471.04,Оплата поставщику
2347,714825952,2024-11-04,13,2,62399949.798712134,0.0,Оплата от покупателя
2348,714082198,2024-11-06,102,37,121636.94400000025,0.0,Возврат от поставщика
2349,714561729,2024-11-05,447,64,0.0,166839.37600000002,Оплата поставщику
2350,714113628,2024-11-04,122,86,0.0,4702461.59562767,Оплата поставщику
2351,714243104,2024-11-19,256,130,0.0,144.0,Комиссия банка
2352,714843911,2024-11-19,256,130,0.0,450.0,Комиссия банка
2353,714904400,2024-11-19,256,130,0.0,720.0,Комиссия банка
2354,714740105,2024-11-19,256,130,0.0,13680.0,Комиссия банка
2355,714443565,2024-11-19,256,130,0.0,68400.0,Комиссия банка
2356,714682876,2024-11-06,396,142,0.0,20790.0,Оплата поставщику
2357,714120380,2024-11-19,483,155,0.0,504288.0,Уплата налога
2358,714253005,2024-11-19,561,233,0.0,45430000.0,Депозит
2359,714868601,2024-11-19,561,233,5537.675,0.0,Прочее поступление
2360,714610465,2024-11-19,561,233,5500000.0,0.0,Депозит
2361,714496877,2024-11-06,97,273,0.0,16738.0054952,Оплата поставщику
2362,714943099,2024-11-06,97,273,0.0,190813.26264528,Оплата поставщику
2363,714379132,2024-11-08,216,71,0.0,28497.431999999844,Оплата поставщику
2364,714731100,2024-11-05,217,71,0.0,1115390.28,Оплата поставщику
2365,714699829,2024-11-05,121,86,0.0,23660000.000000004,Оплата поставщику
2366,714164724,2024-11-20,256,130,0.0,720.0,Комиссия банка
2367,714692661,2024-11-20,291,182,0.0,33000.0,Оплата поставщику
2368,714465637,2024-11-20,317,220,0.0,910.8000000000001,Оплата поставщику
2369,714350905,2024-11-20,561,233,0.0,28050000.000000004,Депозит
2370,714109889,2024-11-20,561,233,15247.056,0.0,Прочее поступление
2371,714080296,2024-11-20,561,233,45430000.0,0.0,Депозит
2372,714284626,2024-11-20,333,249,0.0,1716.0000000000002,Оплата поставщику
2373,714558881,2024-11-06,124,273,0.0,37405.91352459017,Оплата поставщику
2374,714593104,2024-11-06,124,273,0.0,879038.9678278691,Оплата поставщику
2375,714211405,2024-11-05,116,275,0.0,69374.2133341948,Оплата поставщику
2376,714926840,2024-11-05,116,275,0.0,138217.6708124697,Оплата поставщику
2377,714201480,2024-11-07,110,41,53956.6907020873,0.0,Возврат от поставщика
2378,714701314,2024-11-07,112,41,63875.5573770492,0.0,Возврат от поставщика
2379,714997573,2024-11-06,113,41,39305.97809492201,0.0,Возврат от поставщика
2380,714466345,2024-11-06,126,41,-4055.3786923332227,0.0,Возврат от поставщика
2381,714255405,2024-11-21,561,233,0.0,28270000.000000004,Депозит
2382,714008564,2024-11-21,561,233,9414.042,0.0,Прочее поступление
2383,714220107,2024-11-21,561,233,28050000.000000004,0.0,Депозит
2384,714853205,2024-11-21,332,244,0.0,973.4780000000001,Комиссия банка
2385,714662399,2024-11-21,332,244,0.0,177658.91000000003,Комиссия банка
2386,714656811,2024-11-22,177,25,0.0,2176.9,Комиссия банка
2387,714144626,2024-11-22,177,25,0.0,2200.0,Комиссия банка
2388,714863826,2024-11-07,445,64,0.0,64800.0,Оплата поставщику
2389,714856650,2024-11-08,469,68,0.0,34650.0,Оплата поставщику
2390,714343941,2024-11-07,122,86,0.0,20943053.960890867,Оплата поставщику
2391,714793441,2024-11-06,128,92,0.0,1254000.0,Оплата поставщику
2392,714525270,2024-11-09,414,110,0.0,1089425.7000000002,Оплата поставщику
2393,714837033,2024-11-09,414,110,0.0,653457.42,Оплата поставщику
2394,714545332,2024-11-09,414,110,0.0,1089095.7000000002,Оплата поставщику
2395,714125508,2024-11-09,414,110,0.0,39600.0,Оплата поставщику
2396,714708525,2024-11-08,241,110,0.0,513073.44000000006,Оплата поставщику
2397,714078213,2024-11-08,241,110,0.0,256164.48,Оплата поставщику
2398,714644210,2024-11-22,256,130,0.0,1620.0,Комиссия банка
2399,714543683,2024-11-06,130,153,0.0,894927.2263035984,Оплата поставщику
2400,714570705,2024-11-06,130,153,0.0,3705017.7511519766,Оплата поставщику
2401,714253596,2024-11-14,149,156,0.0,1351892.8280000002,Оплата поставщику
2402,714018593,2024-11-22,300,194,0.0,11000.0,Оплата поставщику
2403,714237125,2024-11-22,562,233,0.0,4400.0,Перевод на другой счет организации
2404,714210763,2024-11-22,561,233,9487.874000000002,0.0,Прочее поступление
2405,714285958,2024-11-22,561,233,28270000.000000004,0.0,Депозит
2406,714990915,2024-11-22,562,233,4400.0,0.0,Перевод с другого счета
2407,714495347,2024-11-07,571,250,0.0,48806.4,Уплата налога
2408,714062737,2024-11-06,572,250,0.0,44739.200000000004,Уплата налога
2409,714242432,2024-11-08,123,273,0.0,47068.13920303606,Оплата поставщику
2410,714868948,2024-11-07,125,273,0.0,1624647.0945901093,Оплата поставщику
2411,714677696,2024-11-07,125,273,0.0,450858.2858811815,Оплата поставщику
2412,714761624,2024-11-07,125,273,0.0,33846.81447062728,Оплата поставщику
2413,714984917,2024-11-07,125,273,0.0,9392.880955857947,Оплата поставщику
2414,714568093,2024-11-22,346,277,0.0,3800.0,Оплата поставщику
2415,714816354,2024-11-08,13,2,24070936.634727705,0.0,Оплата от покупателя
2416,714245420,2024-11-23,256,130,0.0,90.0,Комиссия банка
2417,714568359,2024-11-23,500,233,0.0,40546.462,Перечисление заработной платы работнику
2418,714935671,2024-11-23,500,233,0.0,125920.24500000001,Перечисление заработной платы по ведомостям
2419,714444712,2024-11-23,500,233,0.0,413625.28900000005,Перечисление заработной платы по ведомостям
2420,714425242,2024-11-08,116,275,0.0,204805.41590308512,Оплата поставщику
2421,714959084,2024-11-13,11,2,52514748.0,0.0,Оплата от покупателя
2422,714453516,2024-11-11,13,2,60839951.05374433,0.0,Оплата от покупателя
2423,714417453,2024-11-13,105,38,0.0,17719.814475,Оплата поставщику
2424,714594152,2024-11-13,105,38,0.0,244795.955525,Оплата поставщику
2425,714962850,2024-11-26,234,102,0.0,4429.700000000001,Оплата поставщику
2426,714444044,2024-11-26,256,130,0.0,45.0,Комиссия банка
2427,714315311,2024-11-26,256,130,0.0,90.0,Комиссия банка
2428,714677707,2024-11-26,256,130,0.0,900.0,Комиссия банка
2429,714507044,2024-11-26,256,130,0.0,1350.0,Комиссия банка
2430,714678314,2024-11-26,256,130,0.0,1350.0,Комиссия банка
2431,714683446,2024-11-10,133,136,0.0,3187877.416449823,Оплата поставщику
2432,714769463,2024-11-10,133,136,0.0,900770.4412014236,Оплата поставщику
2433,714783429,2024-11-11,118,174,0.0,255979.9805060918,Оплата поставщику
2434,714637586,2024-11-26,313,212,0.0,143000.0,Оплата поставщику
2435,714606169,2024-11-26,606,233,0.0,275.0,Перечисление подотчетному лицу
2436,714294875,2024-11-26,501,233,0.0,8774.128,Перечисление подотчетному лицу
2437,714660106,2024-11-26,501,233,0.0,230680.01000000004,Перечисление подотчетному лицу
2438,714760939,2024-11-26,562,233,0.0,11000000.0,Перевод на другой счет организации
2439,714448151,2024-11-26,561,233,0.0,27500000.000000004,Депозит
2440,714587862,2024-11-26,562,233,11000000.0,0.0,Перевод с другого счета
2441,714713033,2024-11-26,561,233,0.0,11330000.0,Депозит
2442,714572511,2024-11-26,332,244,0.0,7544.416000000001,Комиссия банка
2443,714221181,2024-11-11,119,275,0.0,89059.70155107777,Оплата поставщику
2444,714781033,2024-11-11,119,275,0.0,89929.80894095593,Оплата поставщику
2445,714401527,2024-11-11,132,38,0.0,675397.75772242,Оплата поставщику
2446,714314157,2024-11-11,144,38,0.0,188.77166880000004,Оплата поставщику
2447,714400369,2024-11-11,132,38,0.0,187966.79743772247,Оплата поставщику
2448,714753269,2024-11-11,129,54,0.0,298036.00780267,Оплата поставщику
2449,714598522,2024-11-12,121,86,0.0,15616068.468,Оплата поставщику
2450,714412206,2024-11-11,136,92,0.0,1759255.5778687627,Оплата поставщику
2451,714765386,2024-11-11,136,92,0.0,4620406.366825039,Оплата поставщику
2452,714361666,2024-11-27,256,130,0.0,540.0,Комиссия банка
2453,714289543,2024-11-27,483,155,0.0,94813.2,Уплата налога
2454,714033706,2024-11-19,149,156,0.0,7915.336,Оплата поставщику
2455,714661821,2024-11-27,561,233,0.0,11000000.0,Депозит
2456,714609490,2024-11-27,561,233,9229.451000000001,0.0,Прочее поступление
2457,714069708,2024-11-27,561,233,27500000.000000004,0.0,Депозит
2458,714125394,2024-11-27,561,233,3901.8650000000002,0.0,Прочее поступление
2459,714177214,2024-11-27,561,233,11330000.0,0.0,Депозит
2460,714986705,2024-11-27,561,233,0.0,11330000.0,Депозит
2461,714129900,2024-11-12,116,275,0.0,70860.32973077049,Оплата поставщику
2462,714289501,2024-11-28,256,130,0.0,270.0,Комиссия банка
2463,714718265,2024-11-28,309,207,0.0,7478.680000000001,Оплата поставщику
2464,714928595,2024-11-28,561,233,0.0,9570000.0,Депозит
2465,714945479,2024-11-28,561,233,3691.7760000000003,0.0,Прочее поступление
2466,714885800,2024-11-28,561,233,11000000.0,0.0,Депозит
2467,714658579,2024-11-28,561,233,4500.9580000000005,0.0,Прочее поступление
2468,714304878,2024-11-28,561,233,11330000.0,0.0,Депозит
2469,714787127,2024-11-28,561,233,0.0,11330000.0,Депозит
2470,714364844,2024-11-12,127,273,0.0,706200.0,Оплата поставщику
2471,714978631,2024-11-12,135,273,0.0,960307.008517067,Оплата поставщику
2472,714989555,2024-11-14,445,64,0.0,64800.0,Оплата поставщику
2473,714268877,2024-11-14,122,86,0.0,8455333.088737873,Оплата поставщику
2474,714701467,2024-11-14,122,86,0.0,5573221.0130986,Оплата поставщику
2475,714213393,2024-11-29,234,102,0.0,13026.2,Оплата поставщику
2476,714110077,2024-11-13,130,153,1011670.6574555744,0.0,Возврат от поставщика
2477,714760672,2024-11-29,300,194,0.0,33000.0,Оплата поставщику
2478,714989262,2024-11-29,310,208,0.0,165000.0,Оплата поставщику
2479,714449957,2024-11-29,561,233,0.0,9570000.0,Депозит
2480,714099793,2024-11-29,561,233,3211.8460000000005,0.0,Прочее поступление
2481,714479211,2024-11-29,561,233,9570000.0,0.0,Депозит
2482,714737789,2024-11-29,561,233,4500.9580000000005,0.0,Прочее поступление
2483,714417923,2024-11-29,561,233,11330000.0,0.0,Депозит
2484,714798904,2024-11-14,120,273,0.0,908831.846724461,Оплата поставщику
2485,714320505,2024-11-14,120,273,0.0,64916.560480318636,Оплата поставщику
2486,714027727,2024-11-15,13,2,58649.71281580954,0.0,Оплата от покупателя
2487,714463965,2024-11-14,15,2,27905508.840000004,0.0,Оплата от покупателя
2488,714039221,2024-11-14,129,54,0.0,452850.19504270185,Оплата поставщику
2489,714756056,2024-11-30,234,102,979.0000000000001,0.0,Возврат от поставщика
2490,714072378,2024-11-15,361,110,0.0,18144.0,Оплата поставщику
2491,714856372,2024-11-30,256,130,0.0,360.0,Комиссия банка
2492,714015622,2024-11-14,137,174,0.0,4899742.8712448105,Оплата поставщику
2493,714275109,2024-11-30,561,233,0.0,30580000.000000004,Депозит
2494,714917249,2024-11-30,561,233,3211.8460000000005,0.0,Прочее поступление
2495,714441918,2024-11-30,561,233,9570000.0,0.0,Депозит
2496,714798459,2024-11-14,131,242,0.0,44665.92895411547,Оплата поставщику
2497,714924890,2024-11-14,131,242,0.0,504828.8714348865,Оплата поставщику
2498,714214066,2024-11-21,485,155,8742259.306,0.0,Возврат налога
2499,714732125,2024-11-19,487,155,4959701.7360000005,0.0,Возврат налога
2500,714233669,2024-12-03,561,233,0.0,30580000.000000004,Депозит
2501,714260583,2024-12-03,561,233,30789.451,0.0,Прочее поступление
2502,714096170,2024-12-03,561,233,30580000.000000004,0.0,Депозит
2503,714292672,2024-11-18,15,2,41545350.00000001,0.0,Оплата от покупателя
2504,714368192,2024-11-19,361,110,0.0,413925.11999999994,Оплата поставщику
2505,714039882,2024-12-04,256,130,0.0,180.0,Комиссия банка
2506,714059510,2024-12-04,256,130,0.0,7900.2,Комиссия банка
2507,714587851,2024-12-04,256,130,0.0,13338.0,Комиссия банка
2508,714023125,2024-12-04,256,130,0.0,39501.0,Комиссия банка
2509,714105024,2024-12-04,256,130,0.0,66690.0,Комиссия банка
2510,714102729,2024-12-04,561,233,0.0,3850000.0000000005,Депозит
2511,714943636,2024-12-04,561,233,10263.154,0.0,Прочее поступление
2512,714564602,2024-12-04,561,233,30580000.000000004,0.0,Депозит
2513,714757285,2024-11-18,141,256,0.0,53055060.26857654,Оплата поставщику
2514,714985977,2024-12-05,167,9,0.0,16500.0,Оплата поставщику
2515,714547202,2024-11-20,114,35,0.0,580127.2079340979,Оплата поставщику
2516,714231684,2024-11-19,136,92,552095.9446938016,0.0,Оплата поставщику
2517,714369069,2024-12-05,256,130,0.0,990.0,Комиссия банка
2518,714380090,2024-11-19,137,174,0.0,11432733.366237892,Оплата поставщику
2519,714154535,2024-11-19,137,174,283531.7874826997,0.0,Оплата поставщику
2520,714424695,2024-11-19,145,189,0.0,15125935.000000004,Оплата поставщику
2521,714523050,2024-12-05,560,230,0.0,275000.0,Оплата поставщику
2522,714816085,2024-12-05,500,233,0.0,22000.0,Перечисление заработной платы работнику
2523,714393618,2024-12-05,561,233,0.0,14300000.000000002,Депозит
2524,714252673,2024-12-05,561,233,1292.1260000000002,0.0,Прочее поступление
2525,714639086,2024-12-05,561,233,3850000.0000000005,0.0,Депозит
2526,714524022,2024-11-20,148,273,0.0,267165.0824435471,Оплата поставщику
2527,714979389,2024-11-20,148,273,0.0,572283.3551154903,Оплата поставщику
2528,714469759,2024-11-20,148,273,0.0,31090.68287255694,Оплата поставщику
2529,714070672,2024-11-19,135,273,0.0,1343086.7251986952,Оплата поставщику
2530,714694597,2024-11-20,116,275,0.0,213350.58518339525,Оплата поставщику
2531,714276793,2024-11-19,138,275,0.0,241962.61092566967,Оплата поставщику
2532,714875662,2024-11-20,144,38,0.0,1210074.8000000003,Оплата поставщику
2533,714955394,2024-11-21,121,86,0.0,7572293.092,Оплата поставщику
2534,714277721,2024-12-06,256,130,0.0,990.0,Комиссия банка
2535,714130995,2024-12-06,256,130,0.0,11742.57,Комиссия банка
2536,714607331,2024-12-06,256,130,0.0,58712.85,Комиссия банка
2537,714794242,2024-11-20,133,136,0.0,986.7023487544486,Оплата поставщику
2538,714173630,2024-12-06,300,194,0.0,11000.0,Оплата поставщику
